时间,信号,出入场,入场后最高值,最低值,止盈止损,盈亏,4h方向,前20根_涨跌幅,前20根_ATR变化,前20根_ER变化,前20根_ADX变化,前20根_ST距离变化,前50根_ST翻转次数,前50根_高低点次数,前50根_趋势持续时间,前100根_趋势生命周期,前100根_横盘周期,前100根_波动周期,行情状态,行情状态_中文,分类置信度,可交易,ER估算,ADX估算,ADX斜率
2023/5/13 1:00,1,26830.3->27087.1,27665.1,26554.7,TP,0.957,-1,2.1435,-0.1348,-0.4158,-3.2089,6.9077,1,15,1,4,8,3,consolidation,震荡吸收期,50,False,0.0,21.8,-3.2
2023/5/16 2:00,-1,27087.1->27380.5,27443.7,26536.8,SL,-1.083,-1,-1.645,0.0855,-0.1715,1.0752,-6.4896,1,12,1,3,33,18,consolidation,震荡吸收期,50,False,0.078,26.1,1.1
2023/5/17 19:00,1,27380.5->26618.8,27548.3,26361.3,SL,-2.782,-1,0.2253,0.1466,-0.0317,1.5317,5.3836,2,13,1,3,42,0,consolidation,震荡吸收期,50,False,0.218,26.5,1.5
2023/5/18 18:00,-1,26618.8->27028.6,27197.1,26419.9,SL,-1.54,-1,-3.0697,0.1498,0.3492,0.0144,-6.816,2,12,1,4,25,1,trend_running,趋势运行期,80,True,0.599,25.0,0.0
2023/5/20 18:00,1,27028.6->26928,27285.0,26770.5,SL,-0.372,-1,0.9884,-0.2046,0.2836,7.1214,6.82,2,13,1,4,43,6,consolidation,震荡吸收期,50,False,0.534,32.1,7.1
2023/5/21 12:00,-1,26928->26958.6,27112.6,26537.0,SL,-0.114,-1,-0.3143,0.1377,-0.0827,10.6802,-0.7343,2,12,1,5,36,7,consolidation,震荡吸收期,50,False,0.167,35.7,10.7
2023/5/22 14:00,1,26958.6->26805.5,27500.0,26674.2,SL,-0.568,-1,0.502,0.1424,-0.1095,-2.218,6.3518,3,10,1,5,33,17,consolidation,震荡吸收期,50,False,0.141,22.8,-2.2
2023/5/24 4:00,-1,26805.5->26755.4,26939.9,25868.0,TP,0.187,1,-1.9895,-0.0146,-0.0156,-12.3611,-6.498,2,14,1,5,19,1,consolidation,震荡吸收期,50,False,0.234,12.6,-12.4
2023/5/26 15:00,1,26755.4->27696.3,28454.9,26551.4,TP,3.517,-1,1.1316,-0.0635,0.3228,-11.5537,4.2616,1,14,1,4,9,0,consolidation,震荡吸收期,50,False,0.573,13.4,-11.6
2023/5/29 17:00,-1,27696.3->27902.6,28043.8,27531.8,SL,-0.745,1,-0.8603,-0.0335,-0.5777,-17.482,-6.5146,1,12,1,3,25,8,consolidation,震荡吸收期,50,False,0.0,7.5,-17.5
2023/5/30 12:00,1,27902.6->27084.2,28030.0,26999.5,SL,-2.933,1,1.5536,-0.1096,0.3948,-22.2505,6.5823,2,13,1,4,32,8,consolidation,震荡吸收期,50,False,0.645,2.7,-22.3
2023/5/31 5:00,-1,27084.2->27080.2,27349.6,26502.4,TP,0.015,1,-2.1414,0.1653,0.2649,-3.2721,-2.7948,3,14,1,4,44,2,consolidation,震荡吸收期,50,False,0.515,21.7,-3.3
2023/6/2 9:00,1,27080.2->27072.7,27333.0,26856.1,SL,-0.028,-1,1.017,0.0396,0.0607,-12.8353,6.2307,1,15,1,5,26,0,consolidation,震荡吸收期,50,False,0.311,12.2,-12.8
2023/6/3 22:00,-1,27072.7->26066,27466.1,25350.0,TP,3.719,-1,-0.5311,-0.0595,0.1516,-0.5162,-5.3512,2,15,1,4,50,0,consolidation,震荡吸收期,50,False,0.402,24.5,-0.5
2023/6/6 15:00,1,26066->26597.4,27399.3,25920.0,TP,2.039,-1,1.5436,-0.1871,-0.3552,3.1684,5.6857,1,13,1,3,64,16,consolidation,震荡吸收期,50,False,0.0,28.2,3.2
2023/6/7 10:00,-1,26597.4->25546.2,26962.7,25348.7,TP,3.952,1,1.7626,0.0227,-0.0541,-16.6022,-6.8938,2,13,1,4,45,34,consolidation,震荡吸收期,50,False,0.196,8.4,-16.6
2023/6/10 18:00,1,25546.2->25864,26438.0,25348.7,TP,1.244,-1,-1.8029,0.3603,0.1921,27.8184,6.7799,1,14,1,4,36,2,consolidation,震荡吸收期,50,False,0.442,52.8,27.8
2023/6/13 16:00,-1,25864->25463,26098.3,24783.0,TP,1.55,-1,-0.5298,0.1281,-0.012,12.604,-4.0863,1,13,1,3,61,5,consolidation,震荡吸收期,50,False,0.238,37.6,12.6
2023/6/15 19:00,1,25463->26367.4,26880.0,25171.2,TP,3.552,-1,1.0462,-0.2544,-0.1742,17.296,6.5464,1,13,1,3,51,6,consolidation,震荡吸收期,50,False,0.076,42.3,17.3
2023/6/19 0:00,-1,26367.4->26497.5,27087.7,26258.1,SL,-0.493,1,-0.7142,0.0762,0.1909,3.8507,-6.2058,1,14,1,3,39,4,consolidation,震荡吸收期,50,False,0.441,28.9,3.9
2023/6/19 18:00,1,26497.5->30451.8,31456.0,26374.9,TP,14.923,1,0.9946,0.0456,0.1873,2.1912,2.8871,2,17,1,4,52,7,consolidation,震荡吸收期,50,False,0.437,27.2,2.2
2023/6/25 21:00,-1,30451.8->30716.3,30788.7,29913.2,SL,-0.869,1,-0.7314,0.0479,0.0169,-1.2705,-5.4541,1,13,1,2,53,16,consolidation,震荡吸收期,50,False,0.267,23.7,-1.3
2023/6/27 12:00,1,30716.3->30278.2,30999.0,30146.0,SL,-1.426,1,2.0997,-0.1957,0.0673,1.5564,6.1435,2,15,1,3,90,12,trend_continuation,趋势延续期,70,False,0.317,26.6,1.6
2023/6/28 8:00,-1,30278.2->30670,30751.3,29843.0,SL,-1.294,1,-1.7196,0.0344,-0.1947,0.7343,-6.6131,2,14,1,4,100,0,consolidation,震荡吸收期,50,False,0.055,25.7,0.7
2023/6/29 11:00,1,30670->30086.4,31290.0,29419.0,SL,-1.903,1,0.9397,-0.064,0.1267,2.5147,4.8329,3,13,1,5,77,0,consolidation,震荡吸收期,50,False,0.377,27.5,2.5
2023/6/30 14:00,-1,30086.4->30761.8,30800.4,29923.8,SL,-2.245,1,-1.4177,0.5798,-0.2172,12.6413,-5.5163,2,17,1,5,56,1,consolidation,震荡吸收期,50,False,0.033,37.6,12.6
2023/7/3 3:00,1,30761.8->30801.3,31389.0,30572.0,TP,0.128,1,0.8184,0.1856,0.2504,6.2776,5.8673,1,14,1,4,56,12,consolidation,震荡吸收期,50,False,0.5,31.3,6.3
2023/7/4 20:00,-1,30801.3->31335.8,31368.0,30200.0,SL,-1.735,1,-1.3391,-0.0027,0.0516,-13.5494,-5.8537,2,14,1,3,70,13,consolidation,震荡吸收期,50,False,0.302,11.5,-13.5
2023/7/6 8:00,1,31335.8->30372.7,31550.0,30306.9,SL,-3.073,1,1.5908,0.0116,-0.2446,0.1715,6.5059,2,15,1,4,57,0,consolidation,震荡吸收期,50,False,0.005,25.2,0.2
2023/7/6 13:00,-1,30372.7->30279,30663.8,29705.2,TP,0.309,1,0.2536,0.4158,-0.2084,-3.6945,-2.0756,3,14,1,5,52,4,consolidation,震荡吸收期,50,False,0.042,21.3,-3.7
2023/7/10 17:00,1,30279->30354,31045.7,30188.8,TP,0.248,-1,0.6706,0.0982,-0.1328,0.7181,5.9233,1,10,1,2,57,32,consolidation,震荡吸收期,50,False,0.117,25.7,0.7
2023/7/10 22:00,-1,30354->30575.9,30980.0,30188.8,SL,-0.731,1,0.3238,0.3138,0.0733,0.6616,-2.4852,2,10,1,3,59,29,consolidation,震荡吸收期,50,False,0.323,25.7,0.7
2023/7/13 14:00,1,30575.9->30092.5,31830.0,30041.0,SL,-1.581,1,0.4748,-0.1504,0.1398,1.52,5.2283,1,15,1,4,83,8,consolidation,震荡吸收期,50,False,0.39,26.5,1.5
2023/7/14 18:00,-1,30092.5->30326.3,30761.4,29500.0,SL,-0.777,1,-2.0321,-0.1853,-0.0915,-9.3198,-6.2462,2,12,1,5,70,7,consolidation,震荡吸收期,50,False,0.159,15.7,-9.3
2023/7/20 9:00,1,30326.3->29806.7,30416.0,29621.0,SL,-1.713,-1,0.8975,-0.0511,0.0902,-0.9404,4.9358,1,13,1,2,26,0,consolidation,震荡吸收期,50,False,0.34,24.1,-0.9
2023/7/20 15:00,-1,29806.7->29917.9,30059.0,29560.7,SL,-0.373,-1,-0.8857,0.0743,0.0811,8.7956,-2.6411,2,11,1,3,29,0,trend_initiation,趋势启动期,75,True,0.331,33.8,8.8
2023/7/23 6:00,1,29917.9->29802.6,30350.0,29763.0,SL,-0.385,-1,0.0599,0.0017,-0.022,2.1302,5.024,1,13,1,4,66,1,consolidation,震荡吸收期,50,False,0.228,27.1,2.1
2023/7/24 2:00,-1,29802.6->29401.9,29913.8,28866.7,TP,1.345,-1,-0.0137,0.1499,-0.0259,5.0354,-6.0594,2,14,1,5,69,9,consolidation,震荡吸收期,50,False,0.224,30.0,5.0
2023/7/26 19:00,1,29401.9->29161.7,29679.0,29084.7,SL,-0.817,-1,0.5153,0.0656,0.0242,6.9846,4.5073,1,13,1,4,39,12,consolidation,震荡吸收期,50,False,0.274,32.0,7.0
2023/7/27 19:00,-1,29161.7->29391.4,29539.6,29102.4,SL,-0.788,-1,-0.7148,-0.1479,0.2146,-9.4009,-4.6806,2,13,1,4,15,11,consolidation,震荡吸收期,50,False,0.465,15.6,-9.4
2023/7/28 15:00,1,29391.4->29269.9,29539.6,29030.0,SL,-0.413,-1,1.1227,-0.0413,0.2528,-11.2217,6.7383,3,10,1,4,1,11,consolidation,震荡吸收期,50,False,0.503,13.8,-11.2
2023/7/30 20:00,-1,29269.9->29454.2,29530.0,29030.0,SL,-0.63,-1,-0.504,0.1272,0.1243,1.5768,-6.1661,1,13,1,5,49,8,consolidation,震荡吸收期,50,False,0.374,26.6,1.6
2023/7/31 1:00,1,29454.2->29196,29500.7,29150.0,SL,-0.877,-1,0.5008,0.2783,-0.0127,10.1547,1.3276,2,13,1,5,49,7,consolidation,震荡吸收期,50,False,0.237,35.2,10.2
2023/7/31 18:00,-1,29196->29272.6,29343.8,28570.1,SL,-0.262,-1,0.2079,0.0034,-0.2136,-9.7527,0.1004,3,14,1,6,62,0,consolidation,震荡吸收期,50,False,0.036,15.2,-9.8
2023/8/1 19:00,1,29272.6->29324,30039.6,29174.0,TP,0.176,-1,0.1338,0.2,-0.2417,16.8611,6.4132,4,13,1,5,70,9,consolidation,震荡吸收期,50,False,0.008,41.9,16.9
2023/8/2 15:00,-1,29324->29258.6,29430.4,28923.8,TP,0.223,1,0.0219,-0.0365,-0.0253,-12.0496,-6.4025,3,11,1,6,55,20,consolidation,震荡吸收期,50,False,0.225,13.0,-12.0
2023/8/3 15:00,1,29258.6->29058.1,29430.4,28802.2,SL,-0.685,1,0.8481,-0.1809,-0.0939,0.923,6.669,3,12,1,7,31,5,consolidation,震荡吸收期,50,False,0.156,25.9,0.9
2023/8/4 21:00,-1,29058.1->29199.9,29228.0,28959.9,SL,-0.488,1,-0.7952,0.0527,0.3315,1.8606,-5.1193,2,15,1,6,36,1,consolidation,震荡吸收期,50,False,0.582,26.9,1.9
2023/8/7 2:00,1,29199.9->28934.5,29228.0,28701.0,SL,-0.909,1,0.2473,0.1129,0.0274,-4.5538,4.538,1,15,1,4,43,9,consolidation,震荡吸收期,50,False,0.277,20.4,-4.6
2023/8/7 16:00,-1,28934.5->29199.2,29199.2,28701.0,SL,-0.915,-1,-0.9361,0.1336,0.1161,-1.8288,-3.4339,2,14,1,5,57,15,consolidation,震荡吸收期,50,False,0.366,23.2,-1.8
2023/8/7 20:00,1,29199.2->29513.4,30242.7,29120.0,TP,1.076,-1,0.3311,0.1841,0.0164,4.9699,4.7535,3,13,1,5,58,17,consolidation,震荡吸收期,50,False,0.266,30.0,5.0
2023/8/9 17:00,-1,29513.4->29424,29733.4,29250.8,TP,0.303,1,-1.1291,-0.0999,-0.1634,-1.7853,-5.8807,3,13,1,5,46,32,consolidation,震荡吸收期,50,False,0.087,23.2,-1.8
2023/8/13 20:00,1,29424->29302,29447.7,29271.7,SL,-0.415,1,-0.0404,0.0154,-0.1163,12.0752,4.5665,1,12,1,3,80,22,consolidation,震荡吸收期,50,False,0.134,37.1,12.1
2023/8/13 23:00,-1,29302->29446.5,29459.0,29100.0,SL,-0.493,1,-0.3501,0.0572,0.3241,10.6868,-0.1875,2,13,1,3,82,21,consolidation,震荡吸收期,50,False,0.574,35.7,10.7
2023/8/14 5:00,1,29446.5->29362.8,29695.0,29255.0,SL,-0.284,1,0.0163,0.1708,-0.0053,16.5768,5.2305,3,11,1,4,82,16,consolidation,震荡吸收期,50,False,0.245,41.6,16.6
2023/8/14 19:00,-1,29362.8->26396,29497.7,24220.0,TP,10.104,1,0.0799,0.2466,-0.3071,3.051,-0.0829,4,10,1,5,74,9,consolidation,震荡吸收期,50,False,0.0,28.1,3.1
2023/8/23 16:00,1,26396->26001.9,26816.4,26000.0,SL,-1.493,-1,1.0759,0.0253,0.03,-0.2668,5.84,1,11,1,2,62,8,trend_continuation,趋势延续期,70,False,0.28,24.7,-0.3
2023/8/24 15:00,-1,26001.9->26123.2,26309.9,25782.2,SL,-0.467,1,-1.9109,-0.1631,-0.213,-3.5066,-6.796,2,13,1,3,59,13,consolidation,震荡吸收期,50,False,0.037,21.5,-3.5
2023/8/27 15:00,1,26123.2->26028,26179.7,25990.0,SL,-0.364,1,0.426,-0.0389,0.3897,2.447,6.3245,1,11,1,4,29,8,consolidation,震荡吸收期,50,False,0.64,27.4,2.4
2023/8/28 1:00,-1,26028->26102,26250.0,25864.5,SL,-0.284,1,-0.0442,0.1005,-0.0601,-6.3949,-1.0771,2,15,1,4,37,9,consolidation,震荡吸收期,50,False,0.19,18.6,-6.4
2023/8/28 13:00,1,26102->26238,28163.5,25920.1,TP,0.521,1,0.2836,0.145,-0.0111,10.5689,2.6236,3,13,1,5,41,36,consolidation,震荡吸收期,50,False,0.239,35.6,10.6
2023/8/31 16:00,-1,26238->25966.9,26925.7,25329.0,TP,1.033,1,-1.1764,-0.0404,-0.0142,-8.2918,-4.2445,1,15,1,5,47,35,consolidation,震荡吸收期,50,False,0.236,16.7,-8.3
2023/9/3 21:00,1,25966.9->25775.5,26103.3,25633.4,SL,-0.737,-1,0.7013,0.1092,0.1603,2.5771,5.6367,1,15,1,3,42,20,consolidation,震荡吸收期,50,False,0.41,27.6,2.6
2023/9/4 22:00,-1,25775.5->25632.7,26053.4,25369.7,TP,0.554,-1,-1.1957,0.0544,0.2176,-4.1636,-5.9504,2,17,1,3,31,27,consolidation,震荡吸收期,50,False,0.468,20.8,-4.2
2023/9/6 18:00,1,25632.7->25842,26450.9,25589.2,TP,0.817,-1,0.3442,0.2086,-0.0262,2.0328,3.7995,2,16,1,4,57,1,consolidation,震荡吸收期,50,False,0.224,27.0,2.0
2023/9/8 11:00,-1,25842->25851.7,26038.1,25562.3,SL,-0.038,1,0.2192,0.2749,-0.1252,19.0775,-5.2776,2,13,1,4,36,14,consolidation,震荡吸收期,50,False,0.125,44.1,19.1
2023/9/10 22:00,1,25851.7->25715.6,26038.1,25573.3,SL,-0.526,1,0.1814,0.2047,0.0067,24.4537,6.1102,1,14,1,3,18,23,consolidation,震荡吸收期,50,False,0.257,49.5,24.5
2023/9/11 12:00,-1,25715.6->25763.5,25988.2,24900.0,SL,-0.186,-1,-0.7289,0.1862,-0.052,-1.0288,-1.583,2,14,1,4,16,18,consolidation,震荡吸收期,50,False,0.198,24.0,-1.0
2023/9/12 4:00,1,25763.5->26320.9,26876.0,25615.9,TP,2.164,-1,-0.024,0.4011,0.0029,18.4037,2.2352,3,14,1,5,16,17,consolidation,震荡吸收期,50,False,0.253,43.4,18.4
2023/9/15 15:00,-1,26320.9->26603.1,26900.0,26222.7,SL,-1.072,1,-1.6632,-0.1468,0.0462,-13.592,-6.4061,1,14,1,4,0,0,consolidation,震荡吸收期,50,False,0.296,11.4,-13.6
2023/9/15 23:00,1,26603.1->26709.4,27415.2,26377.0,TP,0.4,1,0.614,0.0036,-0.0787,-23.15,0.7652,2,13,1,4,0,1,consolidation,震荡吸收期,50,False,0.171,1.9,-23.1
2023/9/18 18:00,-1,26709.4->27170.3,27500.0,26630.9,SL,-1.726,1,1.0146,0.4857,0.1318,24.1728,-5.2265,1,11,1,4,28,11,consolidation,震荡吸收期,50,False,0.382,49.2,24.2
2023/9/19 10:00,1,27170.3->26649,27486.9,26638.4,SL,-1.919,1,0.1086,0.0364,-0.5186,-20.0746,0.4837,2,12,1,5,34,8,consolidation,震荡吸收期,50,False,0.0,4.9,-20.1
2023/9/21 10:00,-1,26649->26592.1,26794.8,26366.6,TP,0.214,1,-1.3932,-0.0636,0.3201,3.9574,-5.8157,2,15,1,4,61,2,consolidation,震荡吸收期,50,False,0.57,29.0,4.0
2023/9/24 18:00,1,26592.1->26502.2,26737.4,26320.3,SL,-0.338,-1,0.4247,0.0036,0.3053,0.2447,7.1665,1,15,1,3,43,26,consolidation,震荡吸收期,50,False,0.555,25.2,0.2
2023/9/24 20:00,-1,26502.2->26445,26521.5,25989.6,TP,0.216,-1,-0.4396,0.1979,0.1847,0.6564,0.0191,2,15,1,4,43,25,consolidation,震荡吸收期,50,False,0.435,25.7,0.7
2023/9/27 10:00,1,26445->26300.1,26852.1,26163.5,SL,-0.548,-1,0.7818,-0.0402,-0.0331,1.6213,6.2245,1,15,1,4,54,11,consolidation,震荡吸收期,50,False,0.217,26.6,1.6
2023/9/27 15:00,-1,26300.1->27027.3,27088.2,26109.5,SL,-2.765,1,-0.2058,0.2591,-0.0864,13.2225,-2.8207,2,15,1,5,55,6,consolidation,震荡吸收期,50,False,0.164,38.2,13.2
2023/9/28 15:00,1,27027.3->27968.9,28600.0,26658.0,TP,3.484,1,2.0229,-0.0173,0.4982,7.3039,6.1158,3,14,1,6,49,2,consolidation,震荡吸收期,50,False,0.748,32.3,7.3
2023/10/2 19:00,-1,27968.9->27782,27969.4,27159.2,TP,0.668,1,-0.7065,0.2093,-0.6059,15.9352,-6.5954,1,15,1,2,28,5,consolidation,震荡吸收期,50,False,0.0,40.9,15.9
2023/10/4 23:00,1,27782->27445.4,28127.0,27365.4,SL,-1.212,-1,1.1838,-0.0313,0.2499,-14.516,5.495,1,13,1,3,13,10,consolidation,震荡吸收期,50,False,0.5,10.5,-14.5
2023/10/5 16:00,-1,27445.4->27881,28049.6,27173.6,SL,-1.587,-1,-0.3772,0.1202,-0.289,6.2847,-3.1232,2,12,1,4,4,10,consolidation,震荡吸收期,50,False,0.0,31.3,6.3
2023/10/6 16:00,1,27881->27807.5,28316.0,27774.8,SL,-0.264,-1,1.7184,0.2071,0.0094,-4.3879,6.3687,3,10,1,5,18,12,trend_continuation,趋势延续期,70,False,0.259,20.6,-4.4
2023/10/8 11:00,-1,27807.5->26832.1,28006.8,26530.0,TP,3.508,-1,-0.452,-0.03,0.2101,-4.8746,-6.3036,2,10,1,5,51,15,consolidation,震荡吸收期,50,False,0.46,20.1,-4.9
2023/10/13 22:00,1,26832.1->33947.5,35919.2,26759.0,TP,26.518,-1,0.7721,0.147,0.1056,5.7868,5.0794,1,15,1,2,18,0,consolidation,震荡吸收期,50,False,0.356,30.8,5.8
2023/10/26 17:00,-1,33947.5->34383,34530.6,33358.1,SL,-1.283,1,-2.2662,-0.1261,0.2761,-9.7626,-5.8896,1,14,1,2,4,25,consolidation,震荡吸收期,50,False,0.526,15.2,-9.8
2023/10/29 13:00,1,34383->34400,34868.0,34016.5,TP,0.049,1,0.8693,-0.0872,-0.0263,1.6894,4.75,1,13,1,3,8,14,consolidation,震荡吸收期,50,False,0.224,26.7,1.7
2023/10/31 8:00,-1,34400->34596.1,35200.0,34025.5,SL,-0.57,1,-1.2785,-0.05,0.2328,-10.3173,-5.2503,2,11,1,3,17,0,consolidation,震荡吸收期,50,False,0.483,14.7,-10.3
2023/11/1 13:00,1,34596.1->34642.8,35989.0,34054.9,TP,0.135,1,1.2131,-0.0729,0.1358,0.2216,5.8241,2,14,1,4,46,0,consolidation,震荡吸收期,50,False,0.386,25.2,0.2
2023/11/2 16:00,-1,34642.8->35065,35262.2,34120.0,SL,-1.219,1,-2.2834,-0.0593,-0.3061,10.7218,-7.3452,2,13,1,5,44,12,consolidation,震荡吸收期,50,False,0.0,35.7,10.7
2023/11/4 23:00,1,35065->34971.4,35316.2,34407.1,SL,-0.267,1,1.3187,-0.0906,0.2697,-0.2428,5.5009,1,12,1,4,47,0,consolidation,震荡吸收期,50,False,0.52,24.8,-0.2
2023/11/5 22:00,-1,34971.4->35455.7,35586.0,34521.2,SL,-1.385,1,-1.153,0.1702,0.012,3.4767,-5.798,2,14,1,4,26,0,trend_continuation,趋势延续期,70,False,0.262,28.5,3.5
2023/11/7 19:00,1,35455.7->36619.2,38028.1,35083.6,TP,3.282,1,0.9807,0.1374,0.099,12.6842,5.5279,2,15,1,4,59,2,trend_initiation,趋势启动期,75,True,0.349,37.7,12.7
2023/11/9 17:00,-1,36619.2->37201.2,37461.4,36000.3,SL,-1.589,1,2.112,0.7961,0.0027,30.832,-5.2259,2,13,1,4,46,13,consolidation,震荡吸收期,50,False,0.253,55.8,30.8
2023/11/10 17:00,1,37201.2->36924.8,37542.4,36630.0,SL,-0.743,1,2.3382,-0.4919,0.1901,-15.2558,6.026,2,12,1,4,43,14,consolidation,震荡吸收期,50,False,0.44,9.7,-15.3
2023/11/13 12:00,-1,36924.8->36377.1,37032.4,34471.6,TP,1.483,1,-0.807,0.0557,0.2134,5.2248,-5.9245,1,15,1,4,61,19,trend_initiation,趋势启动期,75,True,0.463,30.2,5.2
2023/11/15 16:00,1,36377.1->36401.9,37967.9,36214.7,TP,0.068,-1,3.2013,-0.4409,0.2307,-11.1276,6.6849,1,13,1,3,51,13,consolidation,震荡吸收期,50,False,0.481,13.9,-11.1
2023/11/16 15:00,-1,36401.9->36951.8,36988.0,35500.0,SL,-1.511,1,-2.1269,-0.1274,-0.373,-5.2116,-5.8396,2,9,1,4,28,18,consolidation,震荡吸收期,50,False,0.0,19.8,-5.2
2023/11/19 19:00,1,36951.8->36974.9,37758.0,36230.3,TP,0.063,1,0.7212,-0.02,0.1385,-1.9325,5.7689,1,13,1,4,43,0,consolidation,震荡吸收期,50,False,0.389,23.1,-1.9
2023/11/21 15:00,-1,36974.9->37298.7,37516.3,35621.1,SL,-0.876,1,-2.4816,-0.3168,0.3791,4.7797,-5.8388,2,12,1,3,47,21,consolidation,震荡吸收期,50,False,0.629,29.8,4.8
2023/11/22 19:00,1,37298.7->37344,38424.6,36867.5,TP,0.121,-1,4.0994,-0.3452,-0.2505,-7.8914,7.703,2,14,1,4,32,25,consolidation,震荡吸收期,50,False,0.0,17.1,-7.9
2023/11/26 14:00,-1,37344->37881.3,37933.0,36710.0,SL,-1.439,1,-0.7972,0.0337,0.1535,-0.5117,-5.6092,1,13,1,3,39,11,consolidation,震荡吸收期,50,False,0.403,24.5,-0.5
2023/11/28 16:00,1,37881.3->43191.8,44496.2,37419.5,TP,14.019,-1,1.9445,-0.1425,-0.0647,-19.2549,6.4575,1,14,1,3,23,6,consolidation,震荡吸收期,50,False,0.185,5.7,-19.3
2023/12/7 11:00,-1,43191.8->43757.2,44035.7,42955.0,SL,-1.309,1,-1.4758,-0.1953,0.4074,-16.0511,-5.3753,1,13,1,2,0,1,consolidation,震荡吸收期,50,False,0.657,8.9,-16.1
2023/12/8 15:00,1,43757.2->43700,44726.8,43600.0,SL,-0.131,1,1.7784,-0.1185,0.0257,-4.6261,6.4252,2,11,1,3,0,1,trend_continuation,趋势延续期,70,False,0.276,20.4,-4.6
2023/12/10 10:00,-1,43700->41874.4,44050.0,40200.0,TP,4.178,1,-0.7625,-0.1003,0.1937,-9.3509,-5.0307,2,14,1,4,18,6,consolidation,震荡吸收期,50,False,0.444,15.6,-9.4
2023/12/13 16:00,1,41874.4->42180.3,43500.0,41202.0,TP,0.731,-1,1.7109,-0.2029,0.1244,-9.0559,6.0225,1,12,1,3,35,0,consolidation,震荡吸收期,50,False,0.374,15.9,-9.1
2023/12/15 14:00,-1,42180.3->42622,42772.0,40544.4,SL,-1.047,1,-1.3165,-0.4566,0.3321,-16.4193,-4.4919,2,13,1,3,9,0,consolidation,震荡吸收期,50,False,0.582,8.6,-16.4
2023/12/18 21:00,1,42622->42219.9,43487.5,41811.3,SL,-0.943,1,2.4208,0.0561,-0.2244,-4.8201,7.0857,1,13,1,3,18,4,consolidation,震荡吸收期,50,False,0.026,20.2,-4.8
2023/12/19 18:00,-1,42219.9->43866.1,44178.6,41811.3,SL,-3.899,1,-1.5521,-0.031,-0.128,3.2365,-6.5277,2,11,1,3,9,0,consolidation,震荡吸收期,50,False,0.122,28.2,3.2
2023/12/20 14:00,1,43866.1->42986.1,44406.3,42521.9,SL,-2.006,1,3.69,-0.1131,0.4918,-7.359,6.667,3,14,1,4,13,0,consolidation,震荡吸收期,50,False,0.742,17.6,-7.4
2023/12/24 23:00,-1,42986.1->43678.3,43807.9,42725.7,SL,-1.61,1,-1.9634,0.2346,0.2389,3.6282,-6.2365,1,15,1,2,91,4,consolidation,震荡吸收期,50,False,0.489,28.6,3.6
2023/12/25 14:00,1,43678.3->42684.6,43766.8,42546.0,SL,-2.275,1,0.0192,0.196,-0.049,23.9651,1.4737,2,14,1,3,86,4,consolidation,震荡吸收期,50,False,0.201,49.0,24.0
2023/12/26 6:00,-1,42684.6->43021.8,43227.7,41610.0,SL,-0.79,1,-0.9419,0.1375,-0.1984,-16.8817,-1.4763,3,12,1,4,74,1,consolidation,震荡吸收期,50,False,0.052,8.1,-16.9
2023/12/27 11:00,1,43021.8->42444.9,43788.6,42398.0,SL,-1.341,-1,1.9039,-0.0563,-0.1894,-4.9676,7.018,3,10,1,5,45,4,consolidation,震荡吸收期,50,False,0.061,20.0,-5.0
2023/12/28 15:00,-1,42444.9->42407.5,43113.6,41267.1,TP,0.088,-1,-1.1436,0.0112,-0.0321,-1.3594,-6.0998,2,10,1,6,17,0,trend_continuation,趋势延续期,70,False,0.218,23.6,-1.4
2023/12/30 18:00,1,42407.5->42756.1,45884.6,40157.3,TP,0.822,-1,1.7395,-0.279,-0.0281,-1.6658,5.4241,1,15,1,4,5,0,trend_continuation,趋势延续期,70,False,0.222,23.3,-1.7
2024/1/3 12:00,-1,42756.1->44434.3,44888.0,40157.3,SL,-3.925,1,-3.6497,0.0819,-0.0208,-22.5206,-5.9856,1,16,1,3,43,18,consolidation,震荡吸收期,50,False,0.229,2.5,-22.5
2024/1/4 21:00,1,44434.3->43715.9,44783.3,42250.1,SL,-1.617,-1,3.2988,-0.2347,0.0434,-13.9977,5.1614,2,13,1,3,22,13,consolidation,震荡吸收期,50,False,0.293,11.0,-14.0
2024/1/8 1:00,-1,43715.9->45113.3,45186.2,43180.1,SL,-3.197,-1,-0.5878,0.1413,-0.0378,3.7162,-5.8405,1,14,1,3,49,6,consolidation,震荡吸收期,50,False,0.212,28.7,3.7
2024/1/8 12:00,1,45113.3->46251.4,48023.7,44333.9,TP,2.523,-1,1.6215,0.2839,0.1127,7.3941,3.1228,2,15,1,4,54,11,trend_initiation,趋势启动期,75,True,0.363,32.4,7.4
2024/1/9 22:00,-1,46251.4->46645.9,47695.0,44289.5,SL,-0.853,1,-2.9136,0.4823,-0.2881,-11.8235,-5.6146,3,16,1,4,54,11,consolidation,震荡吸收期,50,False,0.0,13.2,-11.8
2024/1/10 23:00,1,46645.9->46502,48988.0,45569.7,SL,-0.308,1,1.6923,0.597,0.0163,0.2295,5.2909,2,17,1,5,35,11,trend_continuation,趋势延续期,70,False,0.266,25.2,0.2
2024/1/11 17:00,-1,46502->42800.5,46975.0,41360.9,TP,7.96,1,0.1347,0.0575,0.0105,-22.5412,-2.584,3,12,1,6,17,8,consolidation,震荡吸收期,50,False,0.261,2.5,-22.5
